Municipality_DOM_ID,Value_e,Value_sl,Value_sc,date,day_index,model_run,gefs_tmax,icon_tmax,multimodel_tmax,p_below_30,p_30_35,p_35_38,p_38_40,p_ge_40,dominant_category,temperature_category_sr,temperature_color,dominant_category_probability,warmest_valid_time,warmest_period_start_local,warmest_period_end_local,warmest_period_local,warmest_period_resolution_hours,models,gefs_members,icon_members,status,gefs_p_below_30,icon_p_below_30,gefs_p_30_35,icon_p_30_35,gefs_p_35_38,icon_p_35_38,gefs_p_38_40,icon_p_38_40,gefs_p_ge_40,icon_p_ge_40,admin_id,name_local,name_en
2187901,Herceg Novi Municipality,Opština Herceg Novi,Opština Herceg Novi,2026-09-19,1,2026-09-18T00:00:00+00:00,23.5,24.5,24.0,100.0,0.0,0.0,0.0,0.0,below_30,Уобичајена температура,GREEN,100.0,2026-09-19T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187901,Opština Herceg Novi,Herceg Novi Municipality
2317882,Plav Municipality,Opština Plav,Opština Plav,2026-09-19,1,2026-09-18T00:00:00+00:00,22.2,21.2,21.7,100.0,0.0,0.0,0.0,0.0,below_30,Уобичајена температура,GREEN,100.0,2026-09-19T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317882,Opština Plav,Plav Municipality
2317936,Rožaje Municipality,Opština Rožaje,Opština Rožaje,2026-09-19,1,2026-09-18T00:00:00+00:00,23.8,21.3,22.5,100.0,0.0,0.0,0.0,0.0,below_30,Уобичајена температура,GREEN,100.0,2026-09-19T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2317936,Opština Rožaje,Rožaje Municipality
2319358,Andrijevica Municipality,Opština Andrijevica,Opština Andrijevica,2026-09-19,1,2026-09-18T00:00:00+00:00,22.1,21.6,21.9,100.0,0.0,0.0,0.0,0.0,below_30,Уобичајена температура,GREEN,100.0,2026-09-19T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319358,Opština Andrijevica,Andrijevica Municipality
2319359,Berane Municipality,Opština Berane,Opština Berane,2026-09-19,1,2026-09-18T00:00:00+00:00,22.1,22.7,22.4,100.0,0.0,0.0,0.0,0.0,below_30,Уобичајена температура,GREEN,100.0,2026-09-19T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319359,Opština Berane,Berane Municipality
2319360,Podgorica Capital City,Glavni grad Podgorica,Glavni grad Podgorica,2026-09-19,1,2026-09-18T00:00:00+00:00,27.1,24.4,25.8,100.0,0.0,0.0,0.0,0.0,below_30,Уобичајена температура,GREEN,100.0,2026-09-19T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319360,Glavni grad Podgorica,Podgorica Capital City
2319526,Bar Municipality,Opština Bar,Opština Bar,2026-09-19,1,2026-09-18T00:00:00+00:00,27.9,25.6,26.7,100.0,0.0,0.0,0.0,0.0,below_30,Уобичајена температура,GREEN,100.0,2026-09-19T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319526,Opština Bar,Bar Municipality
2319527,Bijelo Polje Municipality,Opština Bijelo Polje,Opština Bijelo Polje,2026-09-19,1,2026-09-18T00:00:00+00:00,23.6,24.4,24.0,100.0,0.0,0.0,0.0,0.0,below_30,Уобичајена температура,GREEN,100.0,2026-09-19T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319527,Opština Bijelo Polje,Bijelo Polje Municipality
2319528,Budva Municipality,Opština Budva,Opština Budva,2026-09-19,1,2026-09-18T00:00:00+00:00,27.1,25.0,26.0,100.0,0.0,0.0,0.0,0.0,below_30,Уобичајена температура,GREEN,100.0,2026-09-19T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319528,Opština Budva,Budva Municipality
2319529,Old Royal Capital Cetinje,Prijestolnica Cetinje,Prijestolnica Cetinje,2026-09-19,1,2026-09-18T00:00:00+00:00,25.5,22.2,23.8,100.0,0.0,0.0,0.0,0.0,below_30,Уобичајена температура,GREEN,100.0,2026-09-19T12:00:00+00:00,11,14,11–14 h,3,GEFS | ICON-EU EPS,31,40,EXPERIMENTAL / NOT CALIBRATED,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2319529,Prijestolnica Cetinje,Old Royal Capital Cetinje
